date,room_id,hour_of_day,is_class_in_session,lighting_watt,projector_watt,plug_load_watt,total_watt,is_anomaly,wasted_cost_tl,is_holiday,is_weekend
2023-11-02,M2_Derslik_02,7,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_02,8,1,387.2,242.9,4479.4,5109.5,0,0.0,0,0
2023-11-02,M2_Derslik_02,9,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_02,10,1,383.9,253.3,4136.4,4773.599999999999,0,0.0,0,0
2023-11-02,M2_Derslik_02,11,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_02,12,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_02,13,1,397.7,243.4,3170.9,3812.0,0,0.0,0,0
2023-11-02,M2_Derslik_02,14,1,384.9,250.4,5773.8,6409.1,0,0.0,0,0
2023-11-02,M2_Derslik_02,15,1,400.7,259.5,2557.5,3217.7,0,0.0,0,0
2023-11-02,M2_Derslik_02,16,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_02,17,1,412.3,245.8,3748.6,4406.7,0,0.0,0,0
2023-11-02,M2_Derslik_02,18,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_02,19,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_02,20,0,400.0,250.0,0.0,650.0,1,1.625,0,0
2023-11-02,M2_Derslik_02,21,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_02,22,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_02,23,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_03,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_03,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_03,2,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_03,3,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_03,4,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_03,5,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_03,6,0,400.0,250.0,0.0,650.0,1,1.625,0,0
2023-11-02,M2_Derslik_03,7,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_03,8,1,382.1,252.0,2046.7,2680.8,0,0.0,0,0
2023-11-02,M2_Derslik_03,9,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_03,10,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_03,11,1,391.9,250.4,4815.4,5457.7,0,0.0,0,0
2023-11-02,M2_Derslik_03,12,1,410.2,258.9,1092.3,1761.3999999999999,0,0.0,0,0
2023-11-02,M2_Derslik_03,13,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_03,14,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_03,15,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_03,16,1,409.5,254.9,3741.0,4405.4,0,0.0,0,0
2023-11-02,M2_Derslik_03,17,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_03,18,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_03,19,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_03,20,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_03,21,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_03,22,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_03,23,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_04,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_04,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_04,2,0,400.0,250.0,0.0,650.0,1,1.625,0,0
2023-11-02,M2_Derslik_04,3,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_04,4,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_04,5,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_04,6,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_04,7,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_04,8,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_04,9,1,407.1,258.3,3900.9,4566.3,0,0.0,0,0
2023-11-02,M2_Derslik_04,10,1,395.1,252.4,3280.8,3928.3,0,0.0,0,0
2023-11-02,M2_Derslik_04,11,1,414.4,242.3,3750.1,4406.8,0,0.0,0,0
2023-11-02,M2_Derslik_04,12,1,385.5,259.9,1648.1,2293.5,0,0.0,0,0
2023-11-02,M2_Derslik_04,13,1,406.3,256.9,3977.1,4640.3,0,0.0,0,0
2023-11-02,M2_Derslik_04,14,1,394.1,251.7,1880.7,2526.5,0,0.0,0,0
2023-11-02,M2_Derslik_04,15,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_04,16,1,394.9,246.5,4512.1,5153.5,0,0.0,0,0
2023-11-02,M2_Derslik_04,17,1,385.4,242.6,5434.3,6062.3,0,0.0,0,0
2023-11-02,M2_Derslik_04,18,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_04,19,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_04,20,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_04,21,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_04,22,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_04,23,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_05,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_05,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_05,2,0,400.0,250.0,0.0,650.0,1,1.625,0,0
2023-11-02,M2_Derslik_05,3,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_05,4,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_05,5,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_05,6,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_05,7,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_05,8,1,391.3,240.8,4856.1,5488.200000000001,0,0.0,0,0
2023-11-02,M2_Derslik_05,9,1,399.7,242.6,1627.5,2269.8,0,0.0,0,0
2023-11-02,M2_Derslik_05,10,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_05,11,1,419.8,252.9,3288.4,3961.1000000000004,0,0.0,0,0
2023-11-02,M2_Derslik_05,12,0,400.0,250.0,0.0,650.0,1,1.625,0,0
2023-11-02,M2_Derslik_05,13,1,412.3,249.4,5833.3,6495.0,0,0.0,0,0
2023-11-02,M2_Derslik_05,14,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_05,15,1,415.0,258.2,3570.3,4243.5,0,0.0,0,0
2023-11-02,M2_Derslik_05,16,1,405.3,252.1,5248.9,5906.299999999999,0,0.0,0,0
2023-11-02,M2_Derslik_05,17,1,391.7,252.7,2533.8,3178.2000000000003,0,0.0,0,0
2023-11-02,M2_Derslik_05,18,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_05,19,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_05,20,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_05,21,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_05,22,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_05,23,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_06,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_06,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_06,2,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_06,3,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_06,4,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_06,5,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_06,6,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_06,7,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_06,8,1,389.6,254.4,1040.2,1684.2,0,0.0,0,0
2023-11-02,M2_Derslik_06,9,1,417.4,244.7,4598.8,5260.9,0,0.0,0,0
2023-11-02,M2_Derslik_06,10,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_06,11,1,414.7,250.3,2190.6,2855.6,0,0.0,0,0
2023-11-02,M2_Derslik_06,12,1,400.3,250.5,2895.8,3546.6000000000004,0,0.0,0,0
2023-11-02,M2_Derslik_06,13,1,393.1,247.8,4103.5,4744.4,0,0.0,0,0
2023-11-02,M2_Derslik_06,14,1,417.1,250.0,2539.5,3206.6,0,0.0,0,0
2023-11-02,M2_Derslik_06,15,1,381.8,255.1,5086.5,5723.4,0,0.0,0,0
2023-11-02,M2_Derslik_06,16,1,410.8,243.9,4236.5,4891.2,0,0.0,0,0
2023-11-02,M2_Derslik_06,17,1,401.7,254.4,4965.6,5621.700000000001,0,0.0,0,0
2023-11-02,M2_Derslik_06,18,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_06,19,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_06,20,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_06,21,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_06,22,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_06,23,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_07,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_07,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_07,2,0,400.0,250.0,0.0,650.0,1,1.625,0,0
2023-11-02,M2_Derslik_07,3,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_07,4,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_07,5,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_07,6,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_07,7,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_07,8,1,406.9,253.6,3272.8,3933.3,0,0.0,0,0
2023-11-02,M2_Derslik_07,9,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_07,10,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_07,11,1,408.2,241.1,1886.2,2535.5,0,0.0,0,0
2023-11-02,M2_Derslik_07,12,1,402.7,254.2,3038.7,3695.6,0,0.0,0,0
2023-11-02,M2_Derslik_07,13,1,387.6,247.3,1572.6,2207.5,0,0.0,0,0
2023-11-02,M2_Derslik_07,14,1,405.0,244.2,1572.0,2221.2,0,0.0,0,0
2023-11-02,M2_Derslik_07,15,1,380.1,257.2,2457.0,3094.3,0,0.0,0,0
2023-11-02,M2_Derslik_07,16,1,406.2,240.2,3100.0,3746.4,0,0.0,0,0
2023-11-02,M2_Derslik_07,17,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_07,18,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_07,19,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_07,20,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_07,21,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_07,22,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_07,23,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_08,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_08,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_08,2,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_08,3,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_08,4,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_08,5,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_08,6,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_08,7,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_08,8,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_08,9,1,396.4,254.9,3673.3,4324.6,0,0.0,0,0
2023-11-02,M2_Derslik_08,10,1,409.1,253.1,2124.6,2786.8,0,0.0,0,0
2023-11-02,M2_Derslik_08,11,1,396.1,248.1,2257.1,2901.3,0,0.0,0,0
2023-11-02,M2_Derslik_08,12,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_08,13,1,380.3,250.2,1137.5,1768.0,0,0.0,0,0
2023-11-02,M2_Derslik_08,14,1,404.3,257.8,2155.5,2817.6,0,0.0,0,0
2023-11-02,M2_Derslik_08,15,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_08,16,1,419.3,253.5,5275.0,5947.8,0,0.0,0,0
2023-11-02,M2_Derslik_08,17,1,406.9,246.8,1448.1,2101.8,0,0.0,0,0
2023-11-02,M2_Derslik_08,18,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_08,19,0,400.0,250.0,0.0,650.0,1,1.625,0,0
2023-11-02,M2_Derslik_08,20,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_08,21,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_08,22,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_08,23,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_09,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_09,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_09,2,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_09,3,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_09,4,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_09,5,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_09,6,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_09,7,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_09,8,1,413.6,243.3,3950.6,4607.5,0,0.0,0,0
2023-11-02,M2_Derslik_09,9,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_09,10,1,380.5,246.1,2735.7,3362.2999999999997,0,0.0,0,0
2023-11-02,M2_Derslik_09,11,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_09,12,1,417.8,254.1,5210.8,5882.7,0,0.0,0,0
2023-11-02,M2_Derslik_09,13,1,395.7,256.2,4027.6,4679.5,0,0.0,0,0
2023-11-02,M2_Derslik_09,14,1,419.4,241.8,4995.3,5656.5,0,0.0,0,0
2023-11-02,M2_Derslik_09,15,1,411.6,250.5,5646.9,6309.0,0,0.0,0,0
2023-11-02,M2_Derslik_09,16,1,394.8,241.6,3382.8,4019.2000000000003,0,0.0,0,0
2023-11-02,M2_Derslik_09,17,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_09,18,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_09,19,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_09,20,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_09,21,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_09,22,0,400.0,250.0,0.0,650.0,1,1.625,0,0
2023-11-02,M2_Derslik_09,23,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_10,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_10,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_10,2,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_10,3,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_10,4,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_10,5,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_10,6,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_10,7,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_10,8,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_10,9,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_10,10,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_10,11,1,397.1,248.3,5694.6,6340.0,0,0.0,0,0
2023-11-02,M2_Derslik_10,12,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_10,13,1,388.8,247.2,4419.1,5055.1,0,0.0,0,0
2023-11-02,M2_Derslik_10,14,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_10,15,1,393.0,248.3,5068.4,5709.7,0,0.0,0,0
2023-11-02,M2_Derslik_10,16,1,416.0,252.2,2608.3,3276.5,0,0.0,0,0
2023-11-02,M2_Derslik_10,17,1,392.8,242.6,4485.2,5120.599999999999,0,0.0,0,0
2023-11-02,M2_Derslik_10,18,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_10,19,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_10,20,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_10,21,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_10,22,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_10,23,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_11,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_11,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_11,2,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_11,3,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_11,4,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_11,5,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_11,6,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_11,7,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_11,8,1,385.2,256.5,3703.4,4345.1,0,0.0,0,0
2023-11-02,M2_Derslik_11,9,1,416.0,240.5,5663.1,6319.6,0,0.0,0,0
2023-11-02,M2_Derslik_11,10,1,403.2,242.2,3724.6,4370.0,0,0.0,0,0
2023-11-02,M2_Derslik_11,11,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_11,12,1,417.1,247.7,4687.3,5352.1,0,0.0,0,0
2023-11-02,M2_Derslik_11,13,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_11,14,1,393.0,251.2,3706.3,4350.5,0,0.0,0,0
2023-11-02,M2_Derslik_11,15,1,395.9,251.9,5829.6,6477.400000000001,0,0.0,0,0
2023-11-02,M2_Derslik_11,16,1,386.5,242.8,4901.1,5530.400000000001,0,0.0,0,0
2023-11-02,M2_Derslik_11,17,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_11,18,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_11,19,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_11,20,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_11,21,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_11,22,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_11,23,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_12,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_12,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_12,2,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_12,3,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_12,4,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_12,5,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_12,6,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_12,7,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_12,8,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_12,9,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_12,10,1,391.0,245.2,4808.6,5444.8,0,0.0,0,0
2023-11-02,M2_Derslik_12,11,1,385.3,252.6,3742.6,4380.5,0,0.0,0,0
2023-11-02,M2_Derslik_12,12,1,402.5,240.4,5427.6,6070.5,0,0.0,0,0
2023-11-02,M2_Derslik_12,13,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_12,14,1,419.5,256.4,4496.6,5172.5,0,0.0,0,0
2023-11-02,M2_Derslik_12,15,1,385.0,249.1,2508.4,3142.5,0,0.0,0,0
2023-11-02,M2_Derslik_12,16,1,385.7,248.7,5742.1,6376.5,0,0.0,0,0
2023-11-02,M2_Derslik_12,17,1,407.8,250.0,1274.3,1932.1,0,0.0,0,0
2023-11-02,M2_Derslik_12,18,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_12,19,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_12,20,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_12,21,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_12,22,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_12,23,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_13,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_13,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_13,2,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_13,3,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_13,4,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_13,5,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_13,6,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_13,7,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_13,8,1,397.6,256.1,1869.4,2523.1000000000004,0,0.0,0,0
2023-11-02,M2_Derslik_13,9,1,390.4,245.4,1071.5,1707.3,0,0.0,0,0
2023-11-02,M2_Derslik_13,10,1,386.1,249.7,2229.5,2865.3,0,0.0,0,0
2023-11-02,M2_Derslik_13,11,1,393.1,249.3,5927.5,6569.9,0,0.0,0,0
2023-11-02,M2_Derslik_13,12,1,418.0,259.8,4617.4,5295.2,0,0.0,0,0
2023-11-02,M2_Derslik_13,13,1,383.9,246.5,3620.3,4250.7,0,0.0,0,0
2023-11-02,M2_Derslik_13,14,1,383.6,242.9,1381.2,2007.7,0,0.0,0,0
2023-11-02,M2_Derslik_13,15,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_13,16,1,418.4,255.9,1270.7,1945.0,0,0.0,0,0
2023-11-02,M2_Derslik_13,17,1,400.4,243.0,2619.0,3262.4,0,0.0,0,0
2023-11-02,M2_Derslik_13,18,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_13,19,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_13,20,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_13,21,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_13,22,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_13,23,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_14,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_14,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_14,2,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_14,3,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_14,4,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_14,5,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_14,6,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_14,7,0,0.0,0.0,0.0,0.0,0,0.0,0,0
2023-11-02,M2_Derslik_14,8,1,405.0,247.5,3897.1,4549.6,0,0.0,0,0
2023-11-02,M2_Derslik_14,9,0,0.0,0.0,0.0,0.0,0,0.0,0,0
